order_date,ship_date,city,state_province,division,region,product_name,sales,units,gross_profit,cost,factory,coli_index,product_id,location_id,factory_name
2024-12-09,2024-12-09,Houston,Texas,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,92.1,2,44,Lot's O' Nuts
2024-12-09,2024-12-09,Houston,Texas,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,92.1,3,44,Lot's O' Nuts
2024-12-29,2024-12-31,Grand Rapids,Michigan,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,90.1,1,915,Wicked Choccy's
2021-09-08,2021-09-08,Macon,Georgia,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,92.5,5,821,Lot's O' Nuts
2021-09-08,2021-09-08,Macon,Georgia,Chocolate,Gulf,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,92.5,4,820,Wicked Choccy's
2022-07-18,2022-07-18,New York City,New York,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,125.1,5,3,Lot's O' Nuts
2022-12-31,2022-12-31,Henderson,Kentucky,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,43.2,12,30.0,13.2,Lot's O' Nuts,92.5,2,206,Lot's O' Nuts
2022-12-31,2022-12-31,Henderson,Kentucky,Chocolate,Gulf,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,92.5,3,206,Lot's O' Nuts
2022-12-31,2022-12-31,Henderson,Kentucky,Chocolate,Gulf,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,92.5,3,206,Lot's O' Nuts
2022-12-31,2022-12-31,Henderson,Kentucky,Chocolate,Gulf,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,92.5,3,206,Lot's O' Nuts
2023-06-02,2023-06-02,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,97.2,1,65,Wicked Choccy's
2023-06-19,2023-06-19,San Francisco,California,Other,Pacific,Kazookles,6.5,2,0.5,6.0,The Other Factory,142.3,9,236,The Other Factory
2023-11-18,2023-11-18,Huntsville,Alabama,Chocolate,Gulf,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,88.6,4,872,Wicked Choccy's
2022-11-02,2022-11-02,Seattle,Washington,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,Lot's O' Nuts,114.1,2,32,Lot's O' Nuts
2023-09-11,2023-09-13,San Diego,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,142.3,5,30,Lot's O' Nuts
2023-09-11,2023-09-13,San Diego,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,46.8,13,31.2,15.6,Lot's O' Nuts,142.3,3,30,Lot's O' Nuts
2023-11-14,2023-11-14,Houston,Texas,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,92.1,2,44,Lot's O' Nuts
2024-09-24,2024-09-25,Newark,Ohio,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,94.3,1,403,Wicked Choccy's
2021-12-13,2021-12-13,Henderson,Kentucky,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,92.5,5,206,Lot's O' Nuts
2023-05-28,2023-05-30,Tallahassee,Florida,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,Lot's O' Nuts,102.2,5,916,Lot's O' Nuts
2023-05-28,2023-05-30,Tallahassee,Florida,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,46.8,13,32.5,14.3,Lot's O' Nuts,102.2,2,916,Lot's O' Nuts
2024-05-26,2024-05-26,Louisville,Kentucky,Other,Gulf,Kazookles,9.75,3,0.75,9.0,The Other Factory,92.5,9,917,The Other Factory
2024-05-26,2024-05-26,Louisville,Kentucky,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,92.5,1,96,Wicked Choccy's
2024-11-03,2024-11-03,Seattle,Washington,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,114.1,1,42,Wicked Choccy's
2024-11-03,2024-11-03,Seattle,Washington,Chocolate,Pacific,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,114.1,4,42,Wicked Choccy's
2021-11-11,2021-11-11,Houston,Texas,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,92.1,3,44,Lot's O' Nuts
2021-11-11,2021-11-11,Houston,Texas,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,92.1,2,44,Lot's O' Nuts
2021-11-11,2021-11-11,Houston,Texas,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,92.1,3,44,Lot's O' Nuts
2021-11-11,2021-11-11,Houston,Texas,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,Wicked Choccy's,92.1,1,45,Wicked Choccy's
2021-11-11,2021-11-11,Houston,Texas,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,92.1,1,45,Wicked Choccy's
2021-11-11,2021-11-11,Houston,Texas,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,92.1,5,44,Lot's O' Nuts
2021-11-11,2021-11-11,Houston,Texas,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,92.1,5,44,Lot's O' Nuts
2022-12-12,2022-12-12,Los Angeles,California,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,142.3,2,38,Lot's O' Nuts
2022-12-12,2022-12-12,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,142.3,1,8,Wicked Choccy's
2023-03-01,2023-03-01,Yonkers,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,Wicked Choccy's,125.1,4,52,Wicked Choccy's
2023-03-01,2023-03-01,Yonkers,New York,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,125.1,3,53,Lot's O' Nuts
2023-03-01,2023-03-01,Yonkers,New York,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,125.1,1,52,Wicked Choccy's
2023-03-01,2023-03-01,Yonkers,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,125.1,2,53,Lot's O' Nuts
2023-06-04,2023-06-04,Springfield,Virginia,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,100.8,5,162,Lot's O' Nuts
2023-09-02,2023-09-02,New York City,New York,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,125.1,5,3,Lot's O' Nuts
2023-09-02,2023-09-02,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2021-09-02,2021-09-02,New York City,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,125.1,4,4,Wicked Choccy's
2021-09-02,2021-09-02,New York City,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,125.1,4,4,Wicked Choccy's
2021-12-13,2021-12-13,Los Angeles,California,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,142.3,2,38,Lot's O' Nuts
2022-11-19,2022-11-20,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2022-11-19,2022-11-20,New York City,New York,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,125.1,3,3,Lot's O' Nuts
2022-12-20,2022-12-21,Chicago,Illinois,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,94.7,4,91,Wicked Choccy's
2022-12-20,2022-12-21,Chicago,Illinois,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,94.7,2,71,Lot's O' Nuts
2022-12-20,2022-12-21,Chicago,Illinois,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,94.7,3,71,Lot's O' Nuts
2024-06-17,2024-06-17,San Francisco,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,142.3,4,1,Wicked Choccy's
2024-11-19,2024-11-19,Westminster,California,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,142.3,2,450,Lot's O' Nuts
2021-09-28,2021-09-29,Fayetteville,North Carolina,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,Lot's O' Nuts,97.8,2,306,Lot's O' Nuts
2021-09-28,2021-09-29,Fayetteville,North Carolina,Chocolate,Gulf,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,97.8,3,306,Lot's O' Nuts
2022-11-08,2022-11-08,New York City,New York,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,125.1,5,3,Lot's O' Nuts
2022-11-08,2022-11-08,New York City,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,125.1,4,4,Wicked Choccy's
2022-11-08,2022-11-08,New York City,New York,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,125.1,3,3,Lot's O' Nuts
2022-11-08,2022-11-08,New York City,New York,Other,Atlantic,Kazookles,13.0,4,1.0,12.0,The Other Factory,125.1,9,222,The Other Factory
2022-11-08,2022-11-08,New York City,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,125.1,4,4,Wicked Choccy's
2022-12-01,2022-12-03,Chesapeake,Virginia,Chocolate,Gulf,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,100.8,3,170,Lot's O' Nuts
2022-12-10,2022-12-12,Jackson,Michigan,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,90.1,4,217,Wicked Choccy's
2022-12-10,2022-12-12,Jackson,Michigan,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,90.1,3,216,Lot's O' Nuts
2022-12-10,2022-12-12,Jackson,Michigan,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,90.1,1,217,Wicked Choccy's
2022-12-10,2022-12-12,Jackson,Michigan,Chocolate,Interior,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,90.1,3,216,Lot's O' Nuts
2022-12-14,2022-12-14,Jackson,Mississippi,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,87.3,2,539,Lot's O' Nuts
2022-12-14,2022-12-14,Jackson,Mississippi,Chocolate,Gulf,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,87.3,3,539,Lot's O' Nuts
2023-09-16,2023-09-18,San Jose,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,142.3,4,777,Wicked Choccy's
2023-09-16,2023-09-18,San Jose,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,142.3,1,777,Wicked Choccy's
2023-12-02,2023-12-03,San Jose,California,Other,Pacific,Kazookles,9.75,3,0.75,9.0,The Other Factory,142.3,9,918,The Other Factory
2023-12-02,2023-12-03,San Jose,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,142.3,3,556,Lot's O' Nuts
2023-12-02,2023-12-03,San Jose,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,142.3,4,777,Wicked Choccy's
2023-12-02,2023-12-03,San Jose,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,142.3,5,556,Lot's O' Nuts
2023-12-16,2023-12-16,New York City,New York,Other,Atlantic,Kazookles,6.5,2,0.5,6.0,The Other Factory,125.1,9,222,The Other Factory
2023-12-30,2023-12-30,Deer Park,Texas,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,92.1,5,919,Lot's O' Nuts
2024-01-24,2024-01-25,San Jose,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,142.3,5,556,Lot's O' Nuts
2024-01-24,2024-01-25,San Jose,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,142.3,1,777,Wicked Choccy's
2024-01-24,2024-01-25,San Jose,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,142.3,1,777,Wicked Choccy's
2024-08-13,2024-08-16,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,97.2,2,39,Lot's O' Nuts
2024-09-09,2024-09-10,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,142.3,4,8,Wicked Choccy's
2022-09-13,2022-09-13,Anaheim,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,142.3,5,152,Lot's O' Nuts
2022-09-13,2022-09-13,Anaheim,California,Other,Pacific,Lickable Wallpaper,100.0,5,50.0,50.0,Secret Factory,142.3,8,920,Secret Factory
2022-09-13,2022-09-13,Anaheim,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,142.3,3,152,Lot's O' Nuts
2022-09-13,2022-09-13,Anaheim,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,142.3,3,152,Lot's O' Nuts
2022-09-13,2022-09-13,Anaheim,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,142.3,1,153,Wicked Choccy's
2023-04-30,2023-04-30,Scottsdale,Arizona,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,110.7,1,178,Wicked Choccy's
2023-08-26,2023-08-27,New York City,New York,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,Lot's O' Nuts,125.1,3,3,Lot's O' Nuts
2024-03-02,2024-03-04,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,142.3,3,38,Lot's O' Nuts
2024-03-16,2024-03-17,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,142.3,4,8,Wicked Choccy's
2024-03-16,2024-03-17,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,142.3,5,38,Lot's O' Nuts
2024-03-16,2024-03-17,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,142.3,5,38,Lot's O' Nuts
2024-03-16,2024-03-17,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,142.3,1,8,Wicked Choccy's
2021-04-03,2021-04-04,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,142.3,4,8,Wicked Choccy's
2021-04-03,2021-04-04,Los Angeles,California,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,142.3,2,38,Lot's O' Nuts
2021-04-03,2021-04-04,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,142.3,4,8,Wicked Choccy's
2021-06-08,2021-06-08,Bristol,Tennessee,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,90.3,2,921,Lot's O' Nuts
2021-07-04,2021-07-04,Aurora,Colorado,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,102.7,5,507,Lot's O' Nuts
2021-07-04,2021-07-04,Aurora,Colorado,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,102.7,1,310,Wicked Choccy's
2022-06-01,2022-06-01,San Antonio,Texas,Chocolate,Interior,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,Lot's O' Nuts,92.1,3,261,Lot's O' Nuts
2022-06-01,2022-06-01,San Antonio,Texas,Chocolate,Interior,Wonka Bar - Milk Chocolate,32.5,10,21.1,11.4,Wicked Choccy's,92.1,4,340,Wicked Choccy's
2022-07-16,2022-07-16,New York City,New York,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,125.1,3,3,Lot's O' Nuts
2022-07-16,2022-07-16,New York City,New York,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,36.0,10,24.0,12.0,Lot's O' Nuts,125.1,3,3,Lot's O' Nuts
2023-09-25,2023-09-25,Tigard,Oregon,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,111.8,2,922,Lot's O' Nuts
2023-09-25,2023-09-25,Tigard,Oregon,Chocolate,Pacific,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,Wicked Choccy's,111.8,4,923,Wicked Choccy's
2024-11-13,2024-11-15,Dallas,Texas,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,92.1,1,55,Wicked Choccy's
2024-11-13,2024-11-15,Dallas,Texas,Chocolate,Interior,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,92.1,4,55,Wicked Choccy's
2024-12-04,2024-12-04,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,97.2,4,65,Wicked Choccy's
2021-09-26,2021-09-26,San Diego,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,142.3,3,30,Lot's O' Nuts
2021-09-26,2021-09-26,San Diego,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,142.3,5,30,Lot's O' Nuts
2023-03-10,2023-03-10,Los Angeles,California,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,142.3,2,38,Lot's O' Nuts
2023-03-10,2023-03-10,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,Lot's O' Nuts,142.3,3,38,Lot's O' Nuts
2024-03-13,2024-03-15,Manteca,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,142.3,1,924,Wicked Choccy's
2024-04-08,2024-04-10,Plainfield,New Jersey,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,115.1,2,365,Lot's O' Nuts
2024-04-08,2024-04-10,Plainfield,New Jersey,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,115.1,4,856,Wicked Choccy's
2024-07-01,2024-07-04,Indianapolis,Indiana,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,91.0,2,43,Lot's O' Nuts
2024-07-01,2024-07-04,Indianapolis,Indiana,Chocolate,Interior,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,91.0,4,564,Wicked Choccy's
2024-07-01,2024-07-04,Indianapolis,Indiana,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,91.0,5,43,Lot's O' Nuts
2024-09-11,2024-09-11,Long Beach,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,Lot's O' Nuts,142.3,3,553,Lot's O' Nuts
2024-09-11,2024-09-11,Long Beach,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,142.3,5,553,Lot's O' Nuts
2024-09-24,2024-09-24,Sandy Springs,Georgia,Chocolate,Gulf,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,92.5,3,711,Lot's O' Nuts
2024-09-24,2024-09-24,Sandy Springs,Georgia,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,92.5,5,711,Lot's O' Nuts
2024-09-24,2024-09-24,Sandy Springs,Georgia,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,92.5,2,711,Lot's O' Nuts
2024-09-24,2024-09-24,Sandy Springs,Georgia,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,92.5,5,711,Lot's O' Nuts
2024-09-24,2024-09-24,Sandy Springs,Georgia,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,92.5,5,711,Lot's O' Nuts
2021-04-01,2021-04-02,Revere,Massachusetts,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,141.2,4,654,Wicked Choccy's
2021-04-01,2021-04-02,Revere,Massachusetts,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,141.2,2,655,Lot's O' Nuts
2021-05-05,2021-05-06,Freeport,Illinois,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,94.7,4,925,Wicked Choccy's
2021-11-20,2021-11-21,New York City,New York,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,125.1,3,3,Lot's O' Nuts
2021-11-20,2021-11-21,New York City,New York,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,125.1,5,3,Lot's O' Nuts
2021-11-20,2021-11-21,New York City,New York,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,125.1,3,3,Lot's O' Nuts
2021-11-20,2021-11-21,New York City,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,125.1,4,4,Wicked Choccy's
2023-06-27,2023-06-27,Highland Park,Illinois,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,94.7,1,926,Wicked Choccy's
2023-06-27,2023-06-27,Highland Park,Illinois,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,94.7,2,927,Lot's O' Nuts
2023-07-18,2023-07-19,Bowling Green,Kentucky,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,92.5,1,289,Wicked Choccy's
2024-06-19,2024-06-19,Newark,Ohio,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,94.3,2,292,Lot's O' Nuts
2024-06-19,2024-06-19,Newark,Ohio,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,94.3,5,292,Lot's O' Nuts
2024-06-19,2024-06-19,Newark,Ohio,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,Lot's O' Nuts,94.3,2,292,Lot's O' Nuts
2024-11-17,2024-11-17,Hillsboro,Oregon,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,111.8,2,477,Lot's O' Nuts
2024-11-17,2024-11-17,Hillsboro,Oregon,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,111.8,2,477,Lot's O' Nuts
2024-11-20,2024-11-20,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2024-11-20,2024-11-20,New York City,New York,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,125.1,1,4,Wicked Choccy's
2024-11-20,2024-11-20,New York City,New York,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,125.1,1,4,Wicked Choccy's
2021-04-29,2021-04-30,Dover,Delaware,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,101.9,2,928,Lot's O' Nuts
2021-05-21,2021-05-21,Houston,Texas,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,92.1,1,45,Wicked Choccy's
2021-05-21,2021-05-21,Houston,Texas,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,92.1,2,44,Lot's O' Nuts
2021-05-21,2021-05-21,Houston,Texas,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,92.1,2,44,Lot's O' Nuts
2021-05-21,2021-05-21,Houston,Texas,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,92.1,5,44,Lot's O' Nuts
